TeamId,TeamName,SubmissionDate,Score,,"Average Score (as of June 2, 2018)"
1712023,Souhail Toumdi,5/22/18 14:03,0.777,,
1707040,Eric Vos,5/22/18 14:06,0.776,,
1699442,Mamy Ratsimbazafy,5/22/18 14:11,0.769,,
1705948,qi.yue,5/22/18 14:11,0.776,,
1700231,nrg,5/22/18 14:15,0.777,,
1705948,qi.yue,5/22/18 14:17,0.776,,
1705544,Lasteg,5/22/18 14:20,0.777,,
1705948,qi.yue,5/22/18 14:25,0.778,,
1711286,vidwath,5/22/18 14:30,0.76,,
1702548,Johannes Nowak,5/22/18 14:31,0.715,,
1699684,madcap,5/22/18 14:40,0.774,,
1698025,GrantFeng,5/22/18 14:49,0.782,,
1702848,mistrzuniu1,5/22/18 14:52,0.777,,
1698195,ZFTurbo,5/22/18 14:54,0.776,,
1711402,Muhu,5/22/18 14:56,0.742,,
1701929,HCG,5/22/18 14:57,0.777,,
1711267,Giacomo,5/22/18 14:57,0.704,,
1707926,Shudai,5/22/18 15:02,0.737,,
1699927,SVJ24,5/22/18 15:02,0.781,,
1704507,BenjaminKaiser,5/22/18 15:06,0.734,,
1700366,Amit Kumar Jaiswal,5/22/18 15:15,0.779,,
1707718,Pete Cooper,5/22/18 15:17,0.777,,
1709017,Amouna,5/22/18 15:18,0.769,,
1706349,doriskao,5/22/18 15:18,0.469,,
1708015,Dan C,5/22/18 15:19,0.671,,
1712265,Rodrigo Salas,5/22/18 15:19,0.678,,
1708304,NN0nnn,5/22/18 15:19,0.724,,
1711286,vidwath,5/22/18 15:20,0.774,,
1712003,Yashvir Prasad ASA,5/22/18 15:22,0.769,,
1699798,Akila Wajirasena,5/22/18 15:23,0.777,,
1701500,Ramana,5/22/18 15:23,0.707,,
1712003,Yashvir Prasad ASA,5/22/18 15:24,0.777,,
1701171,fhiyo,5/22/18 15:25,0.77,,
1697837,Daisi,5/22/18 15:27,0.767,,
1706349,doriskao,5/22/18 15:28,0.741,,
1710827,James Shepherd,5/22/18 15:28,0.771,,
1727822,大圣圈,5/22/18 15:31,0.742,,
1709748,Paulo Pinto,5/22/18 15:35,0.779,,
1702007,caoyuhua,5/22/18 15:44,0.777,,
1699066,sh-tatsuno,5/22/18 15:47,0.771,,
1709239,jleecook,5/22/18 15:51,0.777,,
1705948,qi.yue,5/22/18 15:53,0.78,,
1712089,Yuto Ichikawa,5/22/18 15:53,0.5,,
1708707,Cristian Chirion,5/22/18 15:58,0.5,,
1700730,Nicola Jean,5/22/18 16:02,0.723,,
1698300,Silogram,5/22/18 16:12,0.778,,
1712265,Rodrigo Salas,5/22/18 16:14,0.776,,
1700073,DuongSon,5/22/18 16:15,0.727,,
1697553,s-kage,5/22/18 16:19,0.775,,
1700171,Mileta,5/22/18 16:24,0.779,,
1697553,s-kage,5/22/18 16:24,0.776,,
1699494,arizuk,5/22/18 16:24,0.774,,
1698421,Experto,5/22/18 16:28,0.779,,
1699995,Balaji SR,5/22/18 16:29,0.747,,
1703154,Dan Ofer,5/22/18 16:30,0.756,,
1698195,ZFTurbo,5/22/18 16:33,0.777,,
1709286,Dan L,5/22/18 16:38,0.777,,
1705784,Minesh A. Jethva,5/22/18 17:10,0.777,,
1702647,Kromel,5/22/18 17:13,0.779,,
1700104,Nikita Kozodoi,5/22/18 17:21,0.784,,
1699995,Balaji SR,5/22/18 17:26,0.771,,
1702544,hubert,5/22/18 17:27,0.71,,
1697688,ML Algorithmist,5/22/18 17:31,0.744,,
1709393,LabPi,5/22/18 17:36,0.77,,
1712602,rgolovnya,5/22/18 17:37,0.773,,
1700073,DuongSon,5/22/18 17:39,0.734,,
1710849,Denis Vodchyts,5/22/18 17:42,0.724,,
1698617,lunlun,5/22/18 17:45,0.785,,
1702809,Mike Hall,5/22/18 17:50,0.668,,
1700665,RafaelKeggenhoff,5/22/18 17:53,0.741,,
1712198,bricelp,5/22/18 17:55,0.562,,
1711219,zvone,5/22/18 17:56,0.775,,
1700051,maskml,5/22/18 18:04,0.617,,
1712511,RnD,5/22/18 18:07,0.5,,
1703100,numb3r,5/22/18 18:10,0.752,,
1712638,KG 3.0,5/22/18 18:11,0.774,,
1712313,Sergey Zhitansky,5/22/18 18:12,0.773,,
1712485,SH88888888888,5/22/18 18:13,0.439,,
1705544,Lasteg,5/22/18 18:14,0.778,,
1702471,RomanKyrychenko,5/22/18 18:16,0.77,,
1709748,Paulo Pinto,5/22/18 18:16,0.779,,
1702809,Mike Hall,5/22/18 18:16,0.69,,
1702046,Georgios Sarantitis,5/22/18 18:17,0.78,,
1712511,RnD,5/22/18 18:18,0.777,,
1712414,JohnB,5/22/18 18:19,0.715,,
1697095,zz,5/22/18 18:19,0.777,,
1699104,Harry Ng,5/22/18 18:28,0.776,,
1709652,quadcore,5/22/18 18:34,0.775,,
1702548,Johannes Nowak,5/22/18 18:35,0.736,,
1697688,ML Algorithmist,5/22/18 18:40,0.745,,
1708707,Cristian Chirion,5/22/18 18:43,0.505,,
1699684,madcap,5/22/18 18:44,0.776,,
1700662,Mathurin Aché,5/22/18 18:46,0.778,,
1699494,arizuk,5/22/18 18:48,0.775,,
1697932,Aimoldin Anuar [dsmlkz] ,5/22/18 18:52,0.778,,
1699935,FrLi,5/22/18 19:11,0.779,,
1708707,Cristian Chirion,5/22/18 19:15,0.548,,
1699494,arizuk,5/22/18 19:19,0.776,,
1712441,YugangHu,5/22/18 19:23,0.772,,
1700678,Pavel Gavrilov,5/22/18 19:51,0.775,,
1703161,kecsap,5/22/18 19:58,0.755,,
1700224,Chris X,5/22/18 19:59,0.744,,
1712829,mtodisco10,5/22/18 20:03,0.556,,
1708623,RV,5/22/18 20:03,0.742,,
1706055,YAD,5/22/18 20:14,0.781,,
1711850,maorsh94,5/22/18 20:21,0.731,,
1700404,nick5394,5/22/18 20:30,0.703,,
1702647,Kromel,5/22/18 20:38,0.781,,
1712842,SeaBreeze,5/22/18 20:44,0.777,,
1712198,bricelp,5/22/18 20:47,0.622,,
1709363,Rob Wishart,5/22/18 20:55,0.777,,
1709239,jleecook,5/22/18 20:56,0.777,,
1697095,zz,5/22/18 20:56,0.779,,
1698371,Oleg Panichev,5/22/18 20:59,0.779,,
1700071,Mike,5/22/18 21:01,0.752,,
1712638,KG 3.0,5/22/18 21:08,0.777,,
1706287,Will Koehrsen,5/22/18 21:08,0.5,,
1713093,Ian Chu Te,5/22/18 21:11,0.777,,
1713118,Anuar J,5/22/18 21:15,0.777,,
1699621,TaoL,5/22/18 21:23,0.761,,
1712829,mtodisco10,5/22/18 21:23,0.642,,
1707615,Varov Aleksandr,5/22/18 21:24,0.745,,
1712829,mtodisco10,5/22/18 21:27,0.649,,
1699417,burst,5/22/18 21:40,0.777,,
1699417,burst,5/22/18 21:43,0.778,,
1705875,MarcelFlygare,5/22/18 21:50,0.72,,
1713197,aftab khan,5/22/18 21:53,0.777,,
1699621,TaoL,5/22/18 21:57,0.762,,
1709340,Adams,5/22/18 22:05,0.763,,
1735289,Curtis's Kaggle Masters,5/22/18 22:10,0.777,,
1704803,xiaodoudou & xiaokeai,5/22/18 22:16,0.777,,
1706287,Will Koehrsen,5/22/18 22:30,0.623,,
1703821,SandHill,5/22/18 22:32,0.767,,
1705875,MarcelFlygare,5/22/18 22:39,0.723,,
1709459,gavrand,5/22/18 22:45,0.778,,
1697643,Dmitry Larko,5/22/18 23:10,0.782,,
1699442,Mamy Ratsimbazafy,5/22/18 23:14,0.773,,
1709652,quadcore,5/22/18 23:16,0.775,,
1697095,zz,5/22/18 23:17,0.779,,
1702647,Kromel,5/22/18 23:45,0.782,,
1700366,Amit Kumar Jaiswal,5/22/18 23:49,0.779,,
1703821,SandHill,5/22/18 23:52,0.77,,
1701136,Chi Gao,5/22/18 23:56,0.78,,
1701235,AdityaMadan,5/23/18 0:00,0.778,,
1699252,星のtsu-nera☆彡,5/23/18 0:05,0.759,,
1700747,Wheel,5/23/18 0:05,0.662,,
1697998,以下程序已造成高CPU使用率: python,5/23/18 0:06,0.778,,
1701235,AdityaMadan,5/23/18 0:09,0.778,,
1701235,AdityaMadan,5/23/18 0:13,0.779,,
1699222,NxGTR,5/23/18 0:15,0.788,,
1699222,NxGTR,5/23/18 0:18,0.789,,
1709078,Tiago Leite,5/23/18 0:26,0.732,,
1704184,Spencer Uresk,5/23/18 0:27,0.748,,
1697553,s-kage,5/23/18 0:41,0.776,,
1697553,s-kage,5/23/18 0:42,0.777,,
1697179,ywywyw,5/23/18 0:47,0.753,,
1698222,sugawarya,5/23/18 0:47,0.78,,
1701104,BobInVA,5/23/18 0:50,0.773,,
1700964,SaeedAzarshab,5/23/18 0:55,0.77,,
1697475,Pedro Schoen,5/23/18 1:02,0.779,,
1697254,the default is default,5/23/18 1:03,0.779,,
1709834,DR.WHO,5/23/18 1:06,0.777,,
1710701,Ryan,5/23/18 1:16,0.776,,
1708776,Prashant Kikani,5/23/18 1:18,0.779,,
1706231,ZhuYansen,5/23/18 1:22,0.777,,
1705868,TetyanaYatsenko,5/23/18 1:24,0.78,,
1705868,TetyanaYatsenko,5/23/18 1:25,0.78,,
1705868,TetyanaYatsenko,5/23/18 1:27,0.78,,
1700231,nrg,5/23/18 1:27,0.778,,
1705868,TetyanaYatsenko,5/23/18 1:28,0.78,,
1706287,Will Koehrsen,5/23/18 1:33,0.708,,
1706287,Will Koehrsen,5/23/18 1:34,0.711,,
1700231,nrg,5/23/18 1:34,0.778,,
1701205,KongAda,5/23/18 1:38,0.781,,
1700231,nrg,5/23/18 1:45,0.779,,
1702303,JYLFamily,5/23/18 1:49,0.776,,
1697505,Tomoyo,5/23/18 1:52,0.767,,
1701682,dust,5/23/18 2:00,0.777,,
1709862,chilly812,5/23/18 2:01,0.6,,
1700110,Federico Peccia,5/23/18 2:05,0.776,,
1709078,Tiago Leite,5/23/18 2:05,0.734,,
1706741,Varun Kruthiventi,5/23/18 2:11,0.775,,
1697998,以下程序已造成高CPU使用率: python,5/23/18 2:13,0.779,,
1706741,Varun Kruthiventi,5/23/18 2:21,0.775,,
1698001,zhao,5/23/18 2:28,0.727,,
1699684,madcap,5/23/18 2:36,0.78,,
1706197,hahadsg,5/23/18 2:36,0.767,,
1709862,chilly812,5/23/18 2:39,0.708,,
1706197,hahadsg,5/23/18 2:47,0.769,,
1709748,Paulo Pinto,5/23/18 2:47,0.78,,
1709862,chilly812,5/23/18 2:51,0.71,,
1706349,doriskao,5/23/18 2:53,0.741,,
1706349,doriskao,5/23/18 2:55,0.744,,
1703887,Tristan Delforge,5/23/18 2:56,0.771,,
1706197,hahadsg,5/23/18 2:57,0.77,,
1709947,aglotero,5/23/18 3:04,0.753,,
1706310,Shogo,5/23/18 3:08,0.773,,
1701841,Hu Mingzhe,5/23/18 3:24,0.77,,
1698025,GrantFeng,5/23/18 3:25,0.783,,
1704554,mezoganet,5/23/18 3:29,0.777,,
1713467,rookzeno,5/23/18 3:30,0.5,,
1713644,ddzr,5/23/18 3:34,0.712,,
1713638,FEI.ZHE,5/23/18 3:36,0.765,,
1713467,rookzeno,5/23/18 3:39,0.507,,
1709652,quadcore,5/23/18 3:40,0.777,,
1706744,Ninazizi,5/23/18 3:45,0.776,,
1702567,CuongTran,5/23/18 3:49,0.739,,
1703887,Tristan Delforge,5/23/18 3:57,0.779,,
1698048,顽石,5/23/18 3:58,0.778,,
1710538,Junya Kokami,5/23/18 3:59,0.5,,
1700350,Sylas,5/23/18 4:05,0.777,,
1705431,Norihiko Nishimura,5/23/18 4:13,0.579,,
1702471,RomanKyrychenko,5/23/18 4:17,0.772,,
1699040,Arnold Kuo,5/23/18 4:34,0.777,,
1703928,Markus Cozowicz,5/23/18 4:41,0.771,,
1713736,Zhe LIN,5/23/18 4:44,0.775,,
1706736,luyaxin,5/23/18 4:45,0.774,,
1697356,holycraft,5/23/18 4:49,0.743,,
1704386,ShusenTang,5/23/18 4:53,0.777,,
1704386,ShusenTang,5/23/18 4:54,0.777,,
1713984,Rupesh Wadibhasme,5/23/18 5:01,0.775,,
1698084,LDPy,5/23/18 5:04,0.777,,
1701505,naopiyo23,5/23/18 5:06,0.775,,
1703928,Markus Cozowicz,5/23/18 5:13,0.774,,
1698084,LDPy,5/23/18 5:25,0.778,,
1714052,Kuntal Sardar,5/23/18 5:25,0.777,,
1710127,JOP,5/23/18 5:32,0.745,,
1701205,KongAda,5/23/18 5:46,0.782,,
1711286,vidwath,5/23/18 6:01,0.777,,
1710139,JunyoungPark,5/23/18 6:05,0.775,,
1700662,Mathurin Aché,5/23/18 6:06,0.778,,
1701048,verycourage,5/23/18 6:07,0.781,,
1704041,GolemMaking,5/23/18 6:09,0.762,,
1697851,sunjiahe,5/23/18 6:10,0.776,,
1704041,GolemMaking,5/23/18 6:11,0.763,,
1701205,KongAda,5/23/18 6:13,0.784,,
1710127,JOP,5/23/18 6:17,0.77,,
1711583,linshenzhen,5/23/18 6:18,0.743,,
1697351,Adri,5/23/18 6:19,0.576,,
1711898,FlorianTHAUNAY,5/23/18 6:20,0.65,,
1707513,Meyk,5/23/18 6:20,0.781,,
1697351,Adri,5/23/18 6:29,0.727,,
1697351,Adri,5/23/18 6:31,0.729,,
1706911,Chris J.T. Auld,5/23/18 6:32,0.774,,
1697351,Adri,5/23/18 6:34,0.729,,
1702834,Mark Peng,5/23/18 6:39,0.775,,
1711280,ARUNC.R,5/23/18 6:40,0.728,,
1709973,BingchenZhao,5/23/18 6:40,0.777,,
1711190,Bijan,5/23/18 6:43,0.774,,
1697988,oimo,5/23/18 6:44,0.775,,
1700350,Sylas,5/23/18 6:45,0.778,,
1701205,KongAda,5/23/18 6:46,0.785,,
1714262,clustifier,5/23/18 6:47,0.775,,
1714262,clustifier,5/23/18 6:48,0.777,,
1707795,Hari,5/23/18 6:55,0.769,,
1713674,datashan666,5/23/18 6:57,0.766,,
1697553,s-kage,5/23/18 7:01,0.778,,
1713624,Patrick Stetz,5/23/18 7:05,0.5,,
1698791,dexter6855,5/23/18 7:10,0.778,,
1707719,Singling,5/23/18 7:13,0.737,,
1707361,Paulina Knut,5/23/18 7:14,0.703,,
1714361,Chen_shengabc,5/23/18 7:14,0.776,,
1707199,Sergey Enikeev,5/23/18 7:14,0.777,,
1711553,MaksimM,5/23/18 7:16,0.772,,
1711219,zvone,5/23/18 7:17,0.777,,
1714361,Chen_shengabc,5/23/18 7:17,0.777,,
1713839,沈旭东,5/23/18 7:22,0.723,,
1713624,Patrick Stetz,5/23/18 7:23,0.74,,
1707719,Singling,5/23/18 7:23,0.741,,
1703667,Kuixian Zhu,5/23/18 7:28,0.778,,
1714087,PiyushChoudhary,5/23/18 7:33,0.748,,
1707615,Varov Aleksandr,5/23/18 7:37,0.752,,
1712485,SH88888888888,5/23/18 7:37,0.505,,
1698769,Panjtan,5/23/18 7:46,0.777,,
1714251,xinlong- yi,5/23/18 7:47,0.523,,
1706198,DUO,5/23/18 7:50,0.773,,
1697271,amaotone,5/23/18 7:51,0.777,,
1714251,xinlong- yi,5/23/18 7:53,0.526,,
1698615,vrana95,5/23/18 7:59,0.776,,
1698537,sunqiankun,5/23/18 8:02,0.774,,
1698025,GrantFeng,5/23/18 8:04,0.783,,
1711338,Saquib Ahmad,5/23/18 8:04,0.763,,
1711906,hyperparameters,5/23/18 8:20,0.51,,
1706469,hidehidehide1984,5/23/18 8:25,0.706,,
1709459,gavrand,5/23/18 8:27,0.779,,
1706425,Dromosys,5/23/18 8:28,0.775,,
1707361,Paulina Knut,5/23/18 8:28,0.722,,
1699104,Harry Ng,5/23/18 8:33,0.778,,
1698779,Lyalikov Artyom,5/23/18 8:36,0.778,,
1707361,Paulina Knut,5/23/18 8:39,0.73,,
1698300,Silogram,5/23/18 8:39,0.782,,
1714041,apuroop pullabhatla,5/23/18 8:43,0.747,,
1708153,Jackson,5/23/18 8:51,0.734,,
1706786,Fatih Ozturk,5/23/18 8:59,0.782,,
1699076,Bucephalus,5/23/18 9:00,0.774,,
1707623,mars,5/23/18 9:14,0.65,,
1707513,Meyk,5/23/18 9:16,0.788,,
1711219,zvone,5/23/18 9:18,0.777,,
1706930,Cezary Szulc,5/23/18 9:19,0.731,,
1714277,Kompaniets Iuliia,5/23/18 9:22,0.567,,
1706310,Shogo,5/23/18 9:23,0.774,,
1707544,vanking,5/23/18 9:25,0.741,,
1699248,Igor Praznik,5/23/18 9:27,0.779,,
1697998,以下程序已造成高CPU使用率: python,5/23/18 9:30,0.78,,
1707623,mars,5/23/18 9:31,0.692,,
1699248,Igor Praznik,5/23/18 9:32,0.779,,
1703100,numb3r,5/23/18 9:34,0.756,,
1711338,Saquib Ahmad,5/23/18 9:40,0.768,,
1714885,sunlovefly,5/23/18 9:41,0.759,,
1698025,GrantFeng,5/23/18 9:45,0.783,,
1698025,GrantFeng,5/23/18 9:46,0.784,,
1714576,Jacqueline Huvanandana,5/23/18 9:46,0.501,,
1707103,MihirJha,5/23/18 9:47,0.776,,
1706911,Chris J.T. Auld,5/23/18 9:48,0.775,,
1698001,zhao,5/23/18 9:50,0.733,,
1706229,Pravinth Samuel,5/23/18 9:50,0.641,,
1714041,apuroop pullabhatla,5/23/18 9:50,0.75,,
1711906,hyperparameters,5/23/18 9:53,0.739,,
1702647,Kromel,5/23/18 9:56,0.782,,
1702132,sobilly,5/23/18 10:01,0.776,,
1699390,George Chirita,5/23/18 10:09,0.741,,
1702132,sobilly,5/23/18 10:09,0.777,,
1706310,Shogo,5/23/18 10:10,0.775,,
1714576,Jacqueline Huvanandana,5/23/18 10:17,0.598,,
1706229,Pravinth Samuel,5/23/18 10:19,0.737,,
1698666,Maximilian Kapsecker,5/23/18 10:45,0.769,,
1703100,numb3r,5/23/18 10:45,0.768,,
1713674,datashan666,5/23/18 10:48,0.768,,
1714688,Richard Kuo,5/23/18 11:02,0.777,,
1706911,Chris J.T. Auld,5/23/18 11:07,0.777,,
1699094,Vrishank,5/23/18 11:13,0.77,,
1699094,Vrishank,5/23/18 11:13,0.773,,
1702647,Kromel,5/23/18 11:20,0.783,,
1700071,Mike,5/23/18 11:24,0.755,,
1697271,amaotone,5/23/18 11:28,0.782,,
1714974,TerrenceDonald,5/23/18 11:35,0.776,,
1701702,HY,5/23/18 11:36,0.781,,
1715191,Scirpus,5/23/18 11:36,0.777,,
1711745,glostas,5/23/18 11:42,0.563,,
1706055,YAD,5/23/18 11:45,0.782,,
1703071,ponythewhite,5/23/18 11:50,0.779,,
1701929,HCG,5/23/18 11:54,0.778,,
1706930,Cezary Szulc,5/23/18 11:55,0.734,,
1707783,Christian,5/23/18 11:55,0.67,,
1727822,大圣圈,5/23/18 11:57,0.743,,
1715191,Scirpus,5/23/18 11:58,0.778,,
1701929,HCG,5/23/18 11:58,0.779,,
1715191,Scirpus,5/23/18 11:58,0.778,,
1703224,Shubh Chatterjee,5/23/18 12:00,0.74,,
1715117,Gaurav Gupta,5/23/18 12:06,0.5,,
1706229,Pravinth Samuel,5/23/18 12:07,0.742,,
1703537,Sebastian Krieger,5/23/18 12:08,0.728,,
1708369,RaghavA,5/23/18 12:09,0.5,,
1711783,Shayak Roy,5/23/18 12:09,0.718,,
1708939,Kiryl Liaushun,5/23/18 12:10,0.682,,
1699713,Jean-Francois Binvignat,5/23/18 12:10,0.779,,
1706861,测不准的杂耍,5/23/18 12:11,0.741,,
1697505,Tomoyo,5/23/18 12:19,0.772,,
1714277,Kompaniets Iuliia,5/23/18 12:19,0.683,,
1697286,Data Alchemists,5/23/18 12:21,0.783,,
1706173,wtjzyz,5/23/18 12:21,0.627,,
1715304,sidsabhlok,5/23/18 12:21,0.769,,
1707615,Varov Aleksandr,5/23/18 12:21,0.766,,
1708738,manutd,5/23/18 12:27,0.757,,
1712575,Yoann Pitarch,5/23/18 12:28,0.739,,
1714277,Kompaniets Iuliia,5/23/18 12:30,0.684,,
1701929,HCG,5/23/18 12:46,0.779,,
1702237,Vasil Yordanov,5/23/18 12:46,0.746,,
1699222,NxGTR,5/23/18 12:50,0.789,,
1714277,Kompaniets Iuliia,5/23/18 12:51,0.711,,
1706230,minzhe,5/23/18 12:53,0.77,,
1699222,NxGTR,5/23/18 12:53,0.791,,
1706861,测不准的杂耍,5/23/18 12:53,0.743,,
1715437,Rohan Chougule,5/23/18 13:00,0.776,,
1707361,Paulina Knut,5/23/18 13:07,0.736,,
1715431,zhangsidafaming,5/23/18 13:07,0.783,,
1710849,Denis Vodchyts,5/23/18 13:10,0.76,,
1710754,ShenbagaKumarS,5/23/18 13:11,0.578,,
1699573,Idioit,5/23/18 13:19,0.769,,
1697286,Data Alchemists,5/23/18 13:21,0.787,,
1699537,Zach Escalante,5/23/18 13:21,0.746,,
1714397,wangxingwa,5/23/18 13:24,0.5,,
1702809,Mike Hall,5/23/18 13:26,0.706,,
1706055,YAD,5/23/18 13:28,0.784,,
1715547,MasahiroAbe,5/23/18 13:33,0.779,,
1707513,Meyk,5/23/18 13:36,0.789,,
1706744,Ninazizi,5/23/18 13:38,0.776,,
1702517,JohnsonTang,5/23/18 13:41,0.773,,
1698034,Guobin Liu,5/23/18 13:41,0.749,,
1700071,Mike,5/23/18 13:44,0.763,,
1710919,yann,5/23/18 13:48,0.772,,
1701521,nojolly,5/23/18 13:49,0.778,,
1699224,听从组织安排,5/23/18 13:54,0.623,,
1706861,测不准的杂耍,5/23/18 13:58,0.748,,
1706229,Pravinth Samuel,5/23/18 14:05,0.756,,
1700404,nick5394,5/23/18 14:07,0.734,,
1699333,moumitapal,5/23/18 14:08,0.775,,
1699224,听从组织安排,5/23/18 14:08,0.719,,
1698568,LastRocky,5/23/18 14:12,0.77,,
1700730,Nicola Jean,5/23/18 14:14,0.723,,
1704449,shimaw28,5/23/18 14:14,0.714,,
1702517,JohnsonTang,5/23/18 14:27,0.777,,
1715761,42inAction,5/23/18 14:31,0.769,,
1698568,LastRocky,5/23/18 14:32,0.774,,
1703006,koooimo,5/23/18 14:34,0.754,,
1703890,zxllcy,5/23/18 14:45,0.775,,
1698568,LastRocky,5/23/18 14:47,0.774,,
1700730,Nicola Jean,5/23/18 14:48,0.733,,
1706055,YAD,5/23/18 14:48,0.785,,
1702138,janggi,5/23/18 14:51,0.774,,
1706055,YAD,5/23/18 14:53,0.785,,
1711745,glostas,5/23/18 14:54,0.615,,
1714842,GeorgeKaplan,5/23/18 14:56,0.765,,
1698464,Simon Larsson,5/23/18 14:59,0.774,,
1699621,TaoL,5/23/18 15:04,0.77,,
1702693,taniguchi604,5/23/18 15:07,0.744,,
1699248,Igor Praznik,5/23/18 15:08,0.779,,
1709078,Tiago Leite,5/23/18 15:12,0.735,,
1707632,Charles Cao,5/23/18 15:29,0.715,,
1707615,Varov Aleksandr,5/23/18 15:32,0.768,,
1702548,Johannes Nowak,5/23/18 15:33,0.754,,
1703842,Ravi Shekhar,5/23/18 15:37,0.54,,
1713569,Mekaveli.,5/23/18 15:38,0.506,,
1697887,DJ_kurukuru,5/23/18 15:41,0.614,,
1703890,zxllcy,5/23/18 15:42,0.777,,
1697887,DJ_kurukuru,5/23/18 15:44,0.618,,
1707040,Eric Vos,5/23/18 15:45,0.777,,
1735289,Curtis's Kaggle Masters,5/23/18 15:52,0.778,,
1704927,hatunina,5/23/18 15:52,0.763,,
1716038,Mashex,5/23/18 15:53,0.776,,
1716038,Mashex,5/23/18 15:54,0.777,,
1716047,Krishnan,5/23/18 15:55,0.778,,
1716064,Cong,5/23/18 15:57,0.777,,
1699995,Balaji SR,5/23/18 15:58,0.774,,
1702548,Johannes Nowak,5/23/18 16:08,0.765,,
1705085,khattab,5/23/18 16:12,0.777,,
1710685,Djaballah,5/23/18 16:13,0.739,,
1701322,boaarmpit,5/23/18 16:19,0.742,,
1698036,庐山升龙霸,5/23/18 16:27,0.782,,
1698023,sasakama,5/23/18 16:31,0.777,,
1711783,Shayak Roy,5/23/18 16:31,0.733,,
1702656,Richard Giles,5/23/18 16:31,0.777,,
1710863,HaimFeldman,5/23/18 16:40,0.768,,
1710863,HaimFeldman,5/23/18 16:41,0.772,,
1699168,Marek,5/23/18 16:47,0.777,,
1708015,Dan C,5/23/18 16:47,0.685,,
1709078,Tiago Leite,5/23/18 16:52,0.753,,
1712650,towelie,5/23/18 16:52,0.775,,
1708623,RV,5/23/18 16:52,0.759,,
1712650,towelie,5/23/18 16:59,0.779,,
1705290,Kirgsn,5/23/18 17:06,0.77,,
1708015,Dan C,5/23/18 17:13,0.689,,
1716047,Krishnan,5/23/18 17:18,0.778,,
1716275,See--,5/23/18 17:18,0.708,,
1716275,See--,5/23/18 17:23,0.708,,
1699621,TaoL,5/23/18 17:30,0.784,,
1699439,Andreas,5/23/18 17:44,0.73,,
1699935,FrLi,5/23/18 17:53,0.78,,
1716370,Aishwarya Gupte,5/23/18 17:59,0.776,,
1705431,Norihiko Nishimura,5/23/18 17:59,0.681,,
1700455,Dima,5/23/18 18:05,0.774,,
1712772,Kim Edwards,5/23/18 18:08,0.51,,
1698402,Random Hero,5/23/18 18:25,0.779,,
1698402,Random Hero,5/23/18 18:29,0.78,,
1702557,SethJohnston,5/23/18 18:33,0.752,,
1707040,Eric Vos,5/23/18 18:34,0.779,,
1699417,burst,5/23/18 18:40,0.778,,
1699417,burst,5/23/18 18:43,0.779,,
1699417,burst,5/23/18 18:44,0.779,,
1709239,jleecook,5/23/18 18:44,0.777,,
1716064,Cong,5/23/18 18:56,0.778,,
1715021,Tobias Kupke,5/23/18 18:56,0.492,,
1703408,vincent1919,5/23/18 19:00,0.502,,
1707615,Varov Aleksandr,5/23/18 19:02,0.77,,
1700798,Andres David Pinzon,5/23/18 19:04,0.556,,
1700725,mikedev,5/23/18 19:05,0.716,,
1716832,vanAmsen,5/23/18 19:11,0.777,,
1705246,Mahesh Sinha,5/23/18 19:13,0.609,,
1698464,Simon Larsson,5/23/18 19:16,0.775,,
1703161,kecsap,5/23/18 19:17,0.757,,
1699734,Thomas Nilsen,5/23/18 19:25,0.779,,
1702647,Kromel,5/23/18 19:41,0.783,,
1697688,ML Algorithmist,5/23/18 19:43,0.754,,
1716595,Christian M,5/23/18 19:48,0.499,,
1716595,Christian M,5/23/18 19:55,0.503,,
1716177,farstar,5/23/18 19:59,0.538,,
1716595,Christian M,5/23/18 20:05,0.549,,
1716324,Duan Ribeiro,5/23/18 20:07,0.515,,
1700798,Andres David Pinzon,5/23/18 20:11,0.672,,
1717016,Gaurav Dhama,5/23/18 20:11,0.776,,
1716695,Guilherme Echelmeier,5/23/18 20:19,0.496,,
1702809,Mike Hall,5/23/18 20:21,0.735,,
1700439,kxx,5/23/18 20:27,0.777,,
1716695,Guilherme Echelmeier,5/23/18 20:28,0.5,,
1716177,farstar,5/23/18 20:41,0.546,,
1703224,Shubh Chatterjee,5/23/18 20:45,0.752,,
1700704,Salil Gautam,5/23/18 20:46,0.777,,
1697643,Dmitry Larko,5/23/18 20:57,0.782,,
1699935,FrLi,5/23/18 21:04,0.78,,
1700704,Salil Gautam,5/23/18 21:05,0.778,,
1700704,Salil Gautam,5/23/18 21:09,0.778,,
1698371,Oleg Panichev,5/23/18 21:14,0.78,,
1703386,kgeorge,5/23/18 21:17,0.507,,
1717051,Robin Smits,5/23/18 21:17,0.764,,
1716957,Almat,5/23/18 21:22,0.772,,
1717051,Robin Smits,5/23/18 21:28,0.765,,
1699104,Harry Ng,5/23/18 21:28,0.78,,
1700071,Mike,5/23/18 21:30,0.764,,
1713624,Patrick Stetz,5/23/18 21:31,0.765,,
1717190,Leonardo León Brenes,5/23/18 21:34,0.777,,
1702879,FabienDaniel,5/23/18 21:48,0.773,,
1715213,Drew Szurko,5/23/18 21:49,0.742,,
1713086,Patrick Uzuwe,5/23/18 21:50,0.777,,
1717051,Robin Smits,5/23/18 21:55,0.767,,
1712246,VarunPritham,5/23/18 22:05,0.636,,
